3062: /app/bin/hmi 0
Address		  Kbytes     PSS   Dirty    Swap  Mode  Mapping
0000007f43fe9000    8192       8       8       0  rw-p    [ anon ]
0000007f447e9000       4       0       0       0  ---p    [ anon ]
0000007f447ea000    8192      12      12       0  rw-p    [ anon ]
0000007f44fea000       4       0       0       0  ---p    [ anon ]
0000007f44feb000    8192       8       8       0  rw-p    [ anon ]
0000007f457eb000       4       0       0       0  ---p    [ anon ]
0000007f457ec000    8192      12      12       0  rw-p    [ anon ]
0000007f45fec000       4       0       0       0  ---p    [ anon ]
0000007f45fed000    8192       8       8       0  rw-p    [ anon ]
0000007f467ed000       4       0       0       0  ---p    [ anon ]
0000007f467ee000    8192    4060    4060       0  rw-p    [ anon ]
0000007f46fee000       4       0       0       0  ---p    [ anon ]
0000007f46fef000    8192      16      16       0  rw-p    [ anon ]
0000007f477ef000       4       0       0       0  ---p    [ anon ]
0000007f477f0000    8192       8       8       0  rw-p    [ anon ]
0000007f47ff0000       4       0       0       0  ---p    [ anon ]
0000007f47ff1000    8192      20      20       0  rw-p    [ anon ]
0000007f487f1000       4       0       0       0  ---p    [ anon ]
0000007f487f2000    8192       8       8       0  rw-p    [ anon ]
0000007f48ff2000       4       0       0       0  ---p    [ anon ]
0000007f48ff3000    8192       8       8       0  rw-p    [ anon ]
0000007f497f3000       4       0       0       0  ---p    [ anon ]
0000007f497f4000    8192      12      12       0  rw-p    [ anon ]
0000007f49ff4000       4       0       0       0  ---p    [ anon ]
0000007f49ff5000    8192       8       8       0  rw-p    [ anon ]
0000007f4a7f5000       4       0       0       0  ---p    [ anon ]
0000007f4a7f6000    8192      12      12       0  rw-p    [ anon ]
0000007f4aff6000       4       0       0       0  ---p    [ anon ]
0000007f4aff7000    8192       8       8       0  rw-p    [ anon ]
0000007f4b7f7000       4       0       0       0  ---p    [ anon ]
0000007f4b7f8000    8192       8       8       0  rw-p    [ anon ]
0000007f4bff8000       4       0       0       0  ---p    [ anon ]
0000007f4bff9000    8192       8       8       0  rw-p    [ anon ]
0000007f4c7f9000       4       0       0       0  ---p    [ anon ]
0000007f4c7fa000    8192      20      20       0  rw-p    [ anon ]
0000007f4cffa000       4       0       0       0  ---p    [ anon ]
0000007f4cffb000    8192       8       8       0  rw-p    [ anon ]
0000007f4d7fb000       4       0       0       0  ---p    [ anon ]
0000007f4d7fc000    8192      20      20       0  rw-p    [ anon ]
0000007f4dffc000       4       0       0       0  ---p    [ anon ]
0000007f4dffd000    8192      12      12       0  rw-p    [ anon ]
0000007f4e7fd000       4       0       0       0  ---p    [ anon ]
0000007f4e7fe000    8192       8       8       0  rw-p    [ anon ]
0000007f4effe000       4       0       0       0  ---p    [ anon ]
0000007f4efff000    8192      12      12       0  rw-p    [ anon ]
0000007f4f7ff000       4       0       0       0  ---p    [ anon ]
0000007f4f800000    8192       8       8       0  rw-p    [ anon ]
0000007f50000000    1180    1180    1180       0  rw-p    [ anon ]
0000007f50127000   64356       0       0       0  ---p    [ anon ]
0000007f54000000     184     184     184       0  rw-p    [ anon ]
0000007f5402e000   65352       0       0       0  ---p    [ anon ]
0000007f58000000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58001000      64      52      52       0  rw-s  /dev/kgsl-3d0
0000007f58011000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58013000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58015000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58017000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58019000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5801b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5801d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5801f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58021000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58023000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58025000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58027000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58029000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5802b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5802d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5802f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58031000      28       3       0       0  r-xp  /usr/lib/libogg.so.0.8.4
0000007f58038000      64       0       0       0  ---p  /usr/lib/libogg.so.0.8.4
0000007f58048000       4       4       4       0  r--p  /usr/lib/libogg.so.0.8.4
0000007f58049000       4       4       4       0  rw-p  /usr/lib/libogg.so.0.8.4
0000007f5804a000      80      21       0       0  r-xp  /usr/lib/libtheoradec.so.1.1.4
0000007f5805e000      60       0       0       0  ---p  /usr/lib/libtheoradec.so.1.1.4
0000007f5806d000       4       4       4       0  r--p  /usr/lib/libtheoradec.so.1.1.4
0000007f5806e000       4       4       4       0  rw-p  /usr/lib/libtheoradec.so.1.1.4
0000007f5806f000     184      25       0       0  r-xp  /usr/lib/libtheoraenc.so.1.1.2
0000007f5809d000      60       0       0       0  ---p  /usr/lib/libtheoraenc.so.1.1.2
0000007f580ac000       4       4       4       0  r--p  /usr/lib/libtheoraenc.so.1.1.2
0000007f580ad000       4       4       4       0  rw-p  /usr/lib/libtheoraenc.so.1.1.2
0000007f580ae000      68      21       0       0  r-xp  /usr/lib/libbz2.so.1.0.8
0000007f580bf000      60       0       0       0  ---p  /usr/lib/libbz2.so.1.0.8
0000007f580ce000       4       4       4       0  r--p  /usr/lib/libbz2.so.1.0.8
0000007f580cf000       4       4       4       0  rw-p  /usr/lib/libbz2.so.1.0.8
0000007f580d0000      68      21       0       0  r-xp  /lib/libswresample.so.3.5.100
0000007f580e1000      64       0       0       0  ---p  /lib/libswresample.so.3.5.100
0000007f580f1000       8       8       8       0  r--p  /lib/libswresample.so.3.5.100
0000007f580f3000       4       4       4       0  rw-p  /lib/libswresample.so.3.5.100
0000007f580f4000     332      19       0       0  r-xp  /lib/libswscale.so.5.5.100
0000007f58147000      60       0       0       0  ---p  /lib/libswscale.so.5.5.100
0000007f58156000       8       8       8       0  r--p  /lib/libswscale.so.5.5.100
0000007f58158000       4       4       4       0  rw-p  /lib/libswscale.so.5.5.100
0000007f58159000      32       0       0       0  rw-p    [ anon ]
0000007f58161000     284      83       0       0  r-xp  /lib/libavutil.so.56.31.100
0000007f581a8000      60       0       0       0  ---p  /lib/libavutil.so.56.31.100
0000007f581b7000      40      40      40       0  r--p  /lib/libavutil.so.56.31.100
0000007f581c1000       4       4       4       0  rw-p  /lib/libavutil.so.56.31.100
0000007f581c2000     540       4       4       0  rw-p    [ anon ]
0000007f58249000     840     176       0       0  r-xp  /lib/libavformat.so.58.29.100
0000007f5831b000      60       0       0       0  ---p  /lib/libavformat.so.58.29.100
0000007f5832a000      52      52      52       0  r--p  /lib/libavformat.so.58.29.100
0000007f58337000      40      40      40       0  rw-p  /lib/libavformat.so.58.29.100
0000007f58341000    1752     156       0       0  r-xp  /lib/libavfilter.so.7.57.100
0000007f584f7000      60       0       0       0  ---p  /lib/libavfilter.so.7.57.100
0000007f58506000     344     344     344       0  r--p  /lib/libavfilter.so.7.57.100
0000007f5855c000      44      44      44       0  rw-p  /lib/libavfilter.so.7.57.100
0000007f58567000      16       0       0       0  rw-p    [ anon ]
0000007f5856b000     220      70       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstlibav.so
0000007f585a2000      60       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstlibav.so
0000007f585b1000       8       8       8       0  r--p  /usr/lib/gstreamer-1.0/libgstlibav.so
0000007f585b3000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstlibav.so
0000007f585b4000     116      37       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstaudioparsers.so
0000007f585d1000      64       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstaudioparsers.so
0000007f585e1000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgstaudioparsers.so
0000007f585e2000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstaudioparsers.so
0000007f585e3000      12       3       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstid3demux.so
0000007f585e6000      60       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstid3demux.so
0000007f585f5000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgstid3demux.so
0000007f585f6000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstid3demux.so
0000007f585f7000      92      30       0       0  r-xp  /usr/lib/gstreamer-1.0/libgsttypefindfunctions.so
0000007f5860e000      60       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgsttypefindfunctions.so
0000007f5861d000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgsttypefindfunctions.so
0000007f5861e000       8       8       8       0  rw-p  /usr/lib/gstreamer-1.0/libgsttypefindfunctions.so
0000007f58620000     376     125       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstcoreelements.so
0000007f5867e000      64       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstcoreelements.so
0000007f5868e000       8       8       8       0  r--p  /usr/lib/gstreamer-1.0/libgstcoreelements.so
0000007f58690000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstcoreelements.so
0000007f58691000     560     186       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstplayback.so
0000007f5871d000      64       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstplayback.so
0000007f5872d000       8       8       8       0  r--p  /usr/lib/gstreamer-1.0/libgstplayback.so
0000007f5872f000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstplayback.so
0000007f58730000      32       3       0       0  r-xp  /lib/libnss_compat-2.31.so
0000007f58738000      60       0       0       0  ---p  /lib/libnss_compat-2.31.so
0000007f58747000       4       4       4       0  r--p  /lib/libnss_compat-2.31.so
0000007f58748000       4       4       4       0  rw-p  /lib/libnss_compat-2.31.so
0000007f58749000     108      92       0       0  r--p  /usr/share/locale/zh_CN/LC_MESSAGES/glib20.mo
0000007f58764000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58765000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58767000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58769000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5876b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5876d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5876f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58771000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58772000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58774000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58776000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58778000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5877a000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5877b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5877d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5877f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58781000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58782000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58784000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58786000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58787000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58789000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5878b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5878d000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f5878f000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f58791000     212      48       0       0  r-xp  /usr/lib/libFLAC.so.8.3.0
0000007f587c6000      60       0       0       0  ---p  /usr/lib/libFLAC.so.8.3.0
0000007f587d5000       4       4       4       0  r--p  /usr/lib/libFLAC.so.8.3.0
0000007f587d6000       4       4       4       0  rw-p  /usr/lib/libFLAC.so.8.3.0
0000007f587d7000      64      21       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstflac.so
0000007f587e7000      64       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstflac.so
0000007f587f7000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgstflac.so
0000007f587f8000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstflac.so
0000007f587f9000       4       0       0       0  ---p    [ anon ]
0000007f587fa000    8192       8       8       0  rw-p    [ anon ]
0000007f58ffa000       4       0       0       0  ---p    [ anon ]
0000007f58ffb000    8192      12      12       0  rw-p    [ anon ]
0000007f597fb000       4       0       0       0  ---p    [ anon ]
0000007f597fc000    8192       8       8       0  rw-p    [ anon ]
0000007f59ffc000       4       0       0       0  ---p    [ anon ]
0000007f59ffd000    8192      12      12       0  rw-p    [ anon ]
0000007f5a7fd000       4       0       0       0  ---p    [ anon ]
0000007f5a7fe000    8192      12      12       0  rw-p    [ anon ]
0000007f5affe000       4       0       0       0  ---p    [ anon ]
0000007f5afff000    8192      12      12       0  rw-p    [ anon ]
0000007f5b7ff000       4       0       0       0  ---p    [ anon ]
0000007f5b800000    8192      12      12       0  rw-p    [ anon ]
0000007f5c000000     232     232     232       0  rw-p    [ anon ]
0000007f5c03a000   65304       0       0       0  ---p    [ anon ]
0000007f60000000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60002000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60003000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60005000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60007000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60009000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6000a000      20      20       0       0  r--p  /usr/share/locale/zh_CN/LC_MESSAGES/gst-plugins-base-1.0.mo
0000007f6000f000      36      36       0       0  r--p  /usr/share/locale/zh_CN/LC_MESSAGES/gstreamer-1.0.mo
0000007f60018000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60019000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6001b000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6001c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6001e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60020000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60021000      76      25       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstsubparse.so
0000007f60034000      64       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstsubparse.so
0000007f60044000       4       4       4       0  r--p  /usr/lib/gstreamer-1.0/libgstsubparse.so
0000007f60045000       8       8       8       0  rw-p  /usr/lib/gstreamer-1.0/libgstsubparse.so
0000007f60047000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60049000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6004b000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6004d000      32      16       0       0  rw-s  /app_data/media/fileinfo.db-shm
0000007f60055000     256     256     256       0  rw-s  /dev/kgsl-3d0
0000007f60095000     512     512     512       0  rw-s  /dev/kgsl-3d0
0000007f60115000       8       8       8       0  rw-s  /dev/kgsl-3d0
0000007f60117000      16       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6011b000     128      36      36       0  rw-s  /dev/kgsl-3d0
0000007f6013b000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f6013f000      16      16      16       0  rw-s  /dev/kgsl-3d0
0000007f60143000      16       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60147000      16       8       8       0  rw-s  /dev/kgsl-3d0
0000007f6014b000       4       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6014c000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f6014e000      64      40      40       0  rw-s  /dev/kgsl-3d0
0000007f6015e000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60160000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60162000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60164000       8       4       4       0  rw-s  /dev/kgsl-3d0
0000007f60166000      32      20      20       0  rw-s  /dev/kgsl-3d0
0000007f6016e000    6700     150       0       0  r--p  /usr/lib/locale/locale-archive
0000007f607f9000       4       0       0       0  ---p    [ anon ]
0000007f607fa000    8192      12      12       0  rw-p    [ anon ]
0000007f60ffa000       4       0       0       0  ---p    [ anon ]
0000007f60ffb000    8192      16      16       0  rw-p    [ anon ]
0000007f617fb000       4       0       0       0  ---p    [ anon ]
0000007f617fc000    8192      20      20       0  rw-p    [ anon ]
