3791: mediaservice 0 0
Address		  Kbytes     PSS   Dirty    Swap  Mode  Mapping
0000007f929df000      16      16      16       0  r--p  /usr/lib/libsqlite3.so.0.8.6
0000007f929e3000      12      12      12       0  rw-p  /usr/lib/libsqlite3.so.0.8.6
0000007f929e6000      32       1       0       0  r-xp  /usr/lib/libffi.so.7.1.0
0000007f929ee000      60       0       0       0  ---p  /usr/lib/libffi.so.7.1.0
0000007f929fd000       4       4       4       0  r--p  /usr/lib/libffi.so.7.1.0
0000007f929fe000       4       4       4       0  rw-p  /usr/lib/libffi.so.7.1.0
0000007f929ff000      76       8       0       0  r-xp  /lib/libresolv-2.31.so
0000007f92a12000      64       0       0       0  ---p  /lib/libresolv-2.31.so
0000007f92a22000       4       4       4       0  r--p  /lib/libresolv-2.31.so
0000007f92a23000       4       4       4       0  rw-p  /lib/libresolv-2.31.so
0000007f92a24000       8       4       4       0  rw-p    [ anon ]
0000007f92a26000     160       5       0       0  r-xp  /lib/libselinux.so.1
0000007f92a4e000      64       0       0       0  ---p  /lib/libselinux.so.1
0000007f92a5e000       4       4       4       0  r--p  /lib/libselinux.so.1
0000007f92a5f000       4       4       4       0  rw-p  /lib/libselinux.so.1
0000007f92a60000      16      12      12       0  rw-p    [ anon ]
0000007f92a64000     376       4       0       0  r-xp  /lib/libmount.so.1.1.0
0000007f92ac2000      64       0       0       0  ---p  /lib/libmount.so.1.1.0
0000007f92ad2000       8       8       8       0  r--p  /lib/libmount.so.1.1.0
0000007f92ad4000       4       4       4       0  rw-p  /lib/libmount.so.1.1.0
0000007f92ad5000      92       2       0       0  r-xp  /lib/libz.so.1.2.11
0000007f92aec000      64       0       0       0  ---p  /lib/libz.so.1.2.11
0000007f92afc000       4       4       4       0  r--p  /lib/libz.so.1.2.11
0000007f92afd000       4       4       4       0  rw-p  /lib/libz.so.1.2.11
0000007f92afe000     396      64       0       0  r-xp  /lib/libpcre.so.1.2.12
0000007f92b61000      60       0       0       0  ---p  /lib/libpcre.so.1.2.12
0000007f92b70000       4       4       4       0  r--p  /lib/libpcre.so.1.2.12
0000007f92b71000       4       4       4       0  rw-p  /lib/libpcre.so.1.2.12
0000007f92b72000     368       3       0       0  r-xp  /app/lib/liblinux_hal.so.0.0.1
0000007f92bce000      60       0       0       0  ---p  /app/lib/liblinux_hal.so.0.0.1
0000007f92bdd000       8       8       8       0  r--p  /app/lib/liblinux_hal.so.0.0.1
0000007f92bdf000      36       9       8       0  rw-p  /app/lib/liblinux_hal.so.0.0.1
0000007f92be8000       8       0       0       0  rw-p    [ anon ]
0000007f92bea000     380       4       0       0  r-xp  /app/lib/libcximage.so.7.0.0
0000007f92c49000      60       0       0       0  ---p  /app/lib/libcximage.so.7.0.0
0000007f92c58000       8       8       8       0  r--p  /app/lib/libcximage.so.7.0.0
0000007f92c5a000       4       4       4       0  rw-p  /app/lib/libcximage.so.7.0.0
0000007f92c5b000       8       8       8       0  rw-p    [ anon ]
0000007f92c5d000      56       3       0       0  r-xp  /app/lib/libipcassistant.so.0.0.1
0000007f92c6b000      64       0       0       0  ---p  /app/lib/libipcassistant.so.0.0.1
0000007f92c7b000       4       4       4       0  r--p  /app/lib/libipcassistant.so.0.0.1
0000007f92c7c000       4       4       4       0  rw-p  /app/lib/libipcassistant.so.0.0.1
0000007f92c7d000    1412      28       0       0  r-xp  /lib/libc-2.31.so
0000007f92dde000      64       0       0       0  ---p  /lib/libc-2.31.so
0000007f92dee000      12      12      12       0  r--p  /lib/libc-2.31.so
0000007f92df1000      12      12      12       0  rw-p  /lib/libc-2.31.so
0000007f92df4000      12      12      12       0  rw-p    [ anon ]
0000007f92df7000      80       0       0       0  r-xp  /lib/libgcc_s.so.1
0000007f92e0b000      60       0       0       0  ---p  /lib/libgcc_s.so.1
0000007f92e1a000       4       4       4       0  r--p  /lib/libgcc_s.so.1
0000007f92e1b000       4       4       4       0  rw-p  /lib/libgcc_s.so.1
0000007f92e1c000    1952      67       0       0  r-xp  /usr/lib/libstdc++.so.6.0.29
0000007f93004000      64       0       0       0  ---p  /usr/lib/libstdc++.so.6.0.29
0000007f93014000      52      52      52       0  r--p  /usr/lib/libstdc++.so.6.0.29
0000007f93021000       4       4       4       0  rw-p  /usr/lib/libstdc++.so.6.0.29
0000007f93022000      12      12      12       0  rw-p    [ anon ]
0000007f93025000       8       1       0       0  r-xp  /usr/lib/libilmCommon.so.2.2.0
0000007f93027000      60       0       0       0  ---p  /usr/lib/libilmCommon.so.2.2.0
0000007f93036000       4       4       4       0  r--p  /usr/lib/libilmCommon.so.2.2.0
0000007f93037000       4       4       4       0  rw-p  /usr/lib/libilmCommon.so.2.2.0
0000007f93038000       8       8       8       0  rw-p    [ anon ]
0000007f9303a000      44       6       0       0  r-xp  /usr/lib/libilmControl.so.2.2.0
0000007f93045000      60       0       0       0  ---p  /usr/lib/libilmControl.so.2.2.0
0000007f93054000       4       4       4       0  r--p  /usr/lib/libilmControl.so.2.2.0
0000007f93055000       4       4       4       0  rw-p  /usr/lib/libilmControl.so.2.2.0
0000007f93056000       8       1       0       0  r-xp  /usr/lib/libilmClient.so.2.2.0
0000007f93058000      60       0       0       0  ---p  /usr/lib/libilmClient.so.2.2.0
0000007f93067000       4       4       4       0  r--p  /usr/lib/libilmClient.so.2.2.0
0000007f93068000       4       4       4       0  rw-p  /usr/lib/libilmClient.so.2.2.0
0000007f93069000   21568     494       0       0  r-xp  /usr/lib/libGLESv2_adreno.so
0000007f94579000      60       0       0       0  ---p  /usr/lib/libGLESv2_adreno.so
0000007f94588000     336     336     336       0  r--p  /usr/lib/libGLESv2_adreno.so
0000007f945dc000      92      80      80       0  rw-p  /usr/lib/libGLESv2_adreno.so
0000007f945f3000     292     192     192       0  rw-p    [ anon ]
0000007f9463c000     120       7       0       0  r-xp  /usr/lib/libEGL_adreno.so
0000007f9465a000      60       0       0       0  ---p  /usr/lib/libEGL_adreno.so
0000007f94669000       4       4       4       0  r--p  /usr/lib/libEGL_adreno.so
0000007f9466a000       4       4       4       0  rw-p  /usr/lib/libEGL_adreno.so
0000007f9466b000       8       4       4       0  rw-p    [ anon ]
0000007f9466d000       4       0       0       0  r-xp  /usr/lib/libwayland-egl.so.1.0.0
0000007f9466e000      60       0       0       0  ---p  /usr/lib/libwayland-egl.so.1.0.0
0000007f9467d000       4       4       4       0  r--p  /usr/lib/libwayland-egl.so.1.0.0
0000007f9467e000       4       4       4       0  rw-p  /usr/lib/libwayland-egl.so.1.0.0
0000007f9467f000      56       6       0       0  r-xp  /usr/lib/libwayland-client.so.0.3.0
0000007f9468d000      60       0       0       0  ---p  /usr/lib/libwayland-client.so.0.3.0
0000007f9469c000       8       8       8       0  r--p  /usr/lib/libwayland-client.so.0.3.0
0000007f9469e000       4       4       4       0  rw-p  /usr/lib/libwayland-client.so.0.3.0
0000007f9469f000     468      13       0       0  r-xp  /app/lib/libreflectcpp.so.0.17.0
0000007f94714000      60       0       0       0  ---p  /app/lib/libreflectcpp.so.0.17.0
0000007f94723000       8       8       8       0  r--p  /app/lib/libreflectcpp.so.0.17.0
0000007f94725000       4       4       4       0  rw-p  /app/lib/libreflectcpp.so.0.17.0
0000007f94726000     580      30       0       0  r-xp  /app/lib/libspdlog.so.1.14.1
0000007f947b7000      64       0       0       0  ---p  /app/lib/libspdlog.so.1.14.1
0000007f947c7000      16      16      16       0  r--p  /app/lib/libspdlog.so.1.14.1
0000007f947cb000       4       4       4       0  rw-p  /app/lib/libspdlog.so.1.14.1
0000007f947cc000     288      13       0       0  r-xp  /app/lib/libcvi-lib-log.so
0000007f94814000      60       0       0       0  ---p  /app/lib/libcvi-lib-log.so
0000007f94823000      12      12      12       0  r--p  /app/lib/libcvi-lib-log.so
0000007f94826000       4       4       4       0  rw-p  /app/lib/libcvi-lib-log.so
0000007f94827000      36       9       0       0  r-xp  /app/lib/libilmShell.so.1.0.0
0000007f94830000      60       0       0       0  ---p  /app/lib/libilmShell.so.1.0.0
0000007f9483f000       4       4       4       0  r--p  /app/lib/libilmShell.so.1.0.0
0000007f94840000       4       4       4       0  rw-p  /app/lib/libilmShell.so.1.0.0
0000007f94841000      72      16       0       0  r-xp  /usr/lib/gstreamer-1.0/libgstwaylandsink.so
0000007f94853000      60       0       0       0  ---p  /usr/lib/gstreamer-1.0/libgstwaylandsink.so
0000007f94862000       8       8       8       0  r--p  /usr/lib/gstreamer-1.0/libgstwaylandsink.so
0000007f94864000       4       4       4       0  rw-p  /usr/lib/gstreamer-1.0/libgstwaylandsink.so
0000007f94865000      44       2       0       0  r-xp  /app/lib/libconfig.so.1.0.0
0000007f94870000      64       0       0       0  ---p  /app/lib/libconfig.so.1.0.0
0000007f94880000       4       4       4       0  r--p  /app/lib/libconfig.so.1.0.0
0000007f94881000       4       4       4       0  rw-p  /app/lib/libconfig.so.1.0.0
0000007f94882000      60      15       0       0  r-xp  /usr/lib/libgstapp-1.0.so.0.1603.0
0000007f94891000      60       0       0       0  ---p  /usr/lib/libgstapp-1.0.so.0.1603.0
0000007f948a0000       4       4       4       0  r--p  /usr/lib/libgstapp-1.0.so.0.1603.0
0000007f948a1000       4       4       4       0  rw-p  /usr/lib/libgstapp-1.0.so.0.1603.0
0000007f948a2000     600      38       0       0  r-xp  /lib/libm-2.31.so
0000007f94938000      60       0       0       0  ---p  /lib/libm-2.31.so
0000007f94947000       4       4       4       0  r--p  /lib/libm-2.31.so
0000007f94948000       4       4       4       0  rw-p  /lib/libm-2.31.so
0000007f94949000     304      46       0       0  r-xp  /usr/lib/libpulse.so.0.21.1
0000007f94995000      64       0       0       0  ---p  /usr/lib/libpulse.so.0.21.1
0000007f949a5000       8       8       8       0  r--p  /usr/lib/libpulse.so.0.21.1
0000007f949a7000       4       4       4       0  rw-p  /usr/lib/libpulse.so.0.21.1
0000007f949a8000      56      14       0       0  r-xp  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f949b6000      64       0       0       0  ---p  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f949c6000       4       4       4       0  r--p  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f949c7000       4       4       4       0  rw-p  /usr/lib/libgstcontroller-1.0.so.0.1603.0
0000007f949c8000     240      58       0       0  r-xp  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f94a04000      60       0       0       0  ---p  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f94a13000       8       8       8       0  r--p  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f94a15000       4       4       4       0  rw-p  /usr/lib/libgsttag-1.0.so.0.1603.0
0000007f94a16000     228      74       0       0  r-xp  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f94a4f000      64       0       0       0  ---p  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f94a5f000      12      12      12       0  r--p  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f94a62000       4       4       4       0  rw-p  /usr/lib/libgstpbutils-1.0.so.0.1603.0
0000007f94a63000      68      16       0       0  r-xp  /app/lib/libavinfo.so.1.0.0
0000007f94a74000      60       0       0       0  ---p  /app/lib/libavinfo.so.1.0.0
0000007f94a83000       4       4       4       0  r--p  /app/lib/libavinfo.so.1.0.0
0000007f94a84000       4       4       4       0  rw-p  /app/lib/libavinfo.so.1.0.0
0000007f94a85000     196     196       0       0  r-xp  /app/lib/libtcmalloc.so.4
0000007f94ab6000      60       0       0       0  ---p  /app/lib/libtcmalloc.so.4
0000007f94ac5000       8       8       8       0  r--p  /app/lib/libtcmalloc.so.4
0000007f94ac7000       4       4       4       0  rw-p  /app/lib/libtcmalloc.so.4
0000007f94ac8000    1724    1664    1664       0  rw-p    [ anon ]
0000007f94c77000    2900     113       0       0  r-xp  /usr/lib/libprotobuf.so.22.0.4
0000007f94f4c000      64       0       0       0  ---p  /usr/lib/libprotobuf.so.22.0.4
0000007f94f5c000      52      52      52       0  r--p  /usr/lib/libprotobuf.so.22.0.4
0000007f94f69000       4       4       4       0  rw-p  /usr/lib/libprotobuf.so.22.0.4
0000007f94f6a000       4       4       4       0  rw-p    [ anon ]
0000007f94f6b000     880      38       0       0  r-xp  /app/lib/libfdbus.so
0000007f95047000      60       0       0       0  ---p  /app/lib/libfdbus.so
0000007f95056000      32      32      32       0  r--p  /app/lib/libfdbus.so
0000007f9505e000       4       4       4       0  rw-p  /app/lib/libfdbus.so
0000007f9505f000       4       0       0       0  r-xp  /usr/lib/libboost_system.so.1.72.0
0000007f95060000      60       0       0       0  ---p  /usr/lib/libboost_system.so.1.72.0
0000007f9506f000       4       4       4       0  r--p  /usr/lib/libboost_system.so.1.72.0
0000007f95070000       4       4       4       0  rw-p  /usr/lib/libboost_system.so.1.72.0
0000007f95071000     104       5       0       0  r-xp  /usr/lib/libboost_filesystem.so.1.72.0
0000007f9508b000      64       0       0       0  ---p  /usr/lib/libboost_filesystem.so.1.72.0
0000007f9509b000       4       4       4       0  r--p  /usr/lib/libboost_filesystem.so.1.72.0
0000007f9509c000       4       4       4       0  rw-p  /usr/lib/libboost_filesystem.so.1.72.0
0000007f9509d000     176       9       0       0  r-xp  /app/lib/libpersist.so.0.0.1
0000007f950c9000      64       0       0       0  ---p  /app/lib/libpersist.so.0.0.1
0000007f950d9000       8       8       8       0  r--p  /app/lib/libpersist.so.0.0.1
0000007f950db000       4       4       4       0  rw-p  /app/lib/libpersist.so.0.0.1
0000007f950dc000      24       1       0       0  r-xp  /app/lib/libtimer.so.0.0.1
0000007f950e2000      60       0       0       0  ---p  /app/lib/libtimer.so.0.0.1
0000007f950f1000       4       4       4       0  r--p  /app/lib/libtimer.so.0.0.1
0000007f950f2000       4       4       4       0  rw-p  /app/lib/libtimer.so.0.0.1
0000007f950f3000       4       0       0       0  r-xp  /usr/lib/libgthread-2.0.so.0.6200.6
0000007f950f4000      60       0       0       0  ---p  /usr/lib/libgthread-2.0.so.0.6200.6
0000007f95103000       4       4       4       0  r--p  /usr/lib/libgthread-2.0.so.0.6200.6
0000007f95104000       4       4       4       0  rw-p  /usr/lib/libgthread-2.0.so.0.6200.6
0000007f95105000      12       0       0       0  r-xp  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f95108000      60       0       0       0  ---p  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f95117000       4       4       4       0  r--p  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f95118000       4       4       4       0  rw-p  /usr/lib/libgmodule-2.0.so.0.6200.6
0000007f95119000     348      28       0       0  r-xp  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f95170000      60       0       0       0  ---p  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f9517f000      12      12      12       0  r--p  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f95182000       4       4       4       0  rw-p  /usr/lib/libgobject-2.0.so.0.6200.6
0000007f95183000       4       4       4       0  rw-p    [ anon ]
0000007f95184000    1988      17       0       0  r-xp  /usr/lib/libgio-2.0.so.0.6200.6
0000007f95375000      64       0       0       0  ---p  /usr/lib/libgio-2.0.so.0.6200.6
0000007f95385000      32      32      32       0  r--p  /usr/lib/libgio-2.0.so.0.6200.6
0000007f9538d000       4       4       4       0  rw-p  /usr/lib/libgio-2.0.so.0.6200.6
0000007f9538e000       8       4       4       0  rw-p    [ anon ]
0000007f95390000    1204      78       0       0  r-xp  /usr/lib/libglib-2.0.so.0.6200.6
0000007f954bd000      60       0       0       0  ---p  /usr/lib/libglib-2.0.so.0.6200.6
0000007f954cc000       4       4       4       0  r--p  /usr/lib/libglib-2.0.so.0.6200.6
0000007f954cd000       4       4       4       0  rw-p  /usr/lib/libglib-2.0.so.0.6200.6
0000007f954ce000       4       4       4       0  rw-p    [ anon ]
0000007f954cf000     296      15       0       0  r-xp  /app/lib/libappmgrProxy.so.0.0.1
0000007f95519000      64       0       0       0  ---p  /app/lib/libappmgrProxy.so.0.0.1
0000007f95529000      16      16      16       0  r--p  /app/lib/libappmgrProxy.so.0.0.1
0000007f9552d000       4       4       4       0  rw-p  /app/lib/libappmgrProxy.so.0.0.1
0000007f9552e000      12       0       0       0  r-xp  /lib/libdl-2.31.so
0000007f95531000      60       0       0       0  ---p  /lib/libdl-2.31.so
0000007f95540000       4       4       4       0  r--p  /lib/libdl-2.31.so
0000007f95541000       4       4       4       0  rw-p  /lib/libdl-2.31.so
0000007f95542000      28       0       0       0  r-xp  /lib/librt-2.31.so
0000007f95549000      60       0       0       0  ---p  /lib/librt-2.31.so
0000007f95558000       4       4       4       0  r--p  /lib/librt-2.31.so
0000007f95559000       4       4       4       0  rw-p  /lib/librt-2.31.so
0000007f9555a000     112       2       0       0  r-xp  /lib/libpthread-2.31.so
0000007f95576000      60       0       0       0  ---p  /lib/libpthread-2.31.so
0000007f95585000       4       4       4       0  r--p  /lib/libpthread-2.31.so
0000007f95586000       4       4       4       0  rw-p  /lib/libpthread-2.31.so
0000007f95587000      16       4       4       0  rw-p    [ anon ]
0000007f9558b000     296      22       0       0  r-xp  /app/lib/libsource.so.1.0.0
0000007f955d5000      64       0       0       0  ---p  /app/lib/libsource.so.1.0.0
0000007f955e5000      16      16      16       0  r--p  /app/lib/libsource.so.1.0.0
0000007f955e9000       4       4       4       0  rw-p  /app/lib/libsource.so.1.0.0
0000007f955ea000     240       3       0       0  r-xp  /app/lib/libCommomUtils.so.1.0.0
0000007f95626000      60       0       0       0  ---p  /app/lib/libCommomUtils.so.1.0.0
0000007f95635000       4       4       4       0  r--p  /app/lib/libCommomUtils.so.1.0.0
0000007f95636000       4       4       4       0  rw-p  /app/lib/libCommomUtils.so.1.0.0
0000007f95637000     116      40       0       0  r-xp  /app/lib/libmpe-gst.so.1.0.0
0000007f95654000      64       0       0       0  ---p  /app/lib/libmpe-gst.so.1.0.0
0000007f95664000       4       4       4       0  r--p  /app/lib/libmpe-gst.so.1.0.0
0000007f95665000       4       4       4       0  rw-p  /app/lib/libmpe-gst.so.1.0.0
0000007f95666000       4       4       4       0  rw-p    [ anon ]
0000007f95667000      76       4       0       0  r-xp  /app/lib/libbasic.so.1.0.0
0000007f9567a000      64       0       0       0  ---p  /app/lib/libbasic.so.1.0.0
0000007f9568a000       4       4       4       0  r--p  /app/lib/libbasic.so.1.0.0
0000007f9568b000       4       4       4       0  rw-p  /app/lib/libbasic.so.1.0.0
0000007f9568c000      20       1       0       0  r-xp  /app/lib/libservice.so.1.0.0
0000007f95691000      60       0       0       0  ---p  /app/lib/libservice.so.1.0.0
0000007f956a0000       4       4       4       0  r--p  /app/lib/libservice.so.1.0.0
0000007f956a1000       4       4       4       0  rw-p  /app/lib/libservice.so.1.0.0
0000007f956a2000      12       0       0       0  r-xp  /app/lib/libservicefw.so.1.0.0
0000007f956a5000      60       0       0       0  ---p  /app/lib/libservicefw.so.1.0.0
0000007f956b4000       4       4       4       0  r--p  /app/lib/libservicefw.so.1.0.0
0000007f956b5000       4       4       4       0  rw-p  /app/lib/libservicefw.so.1.0.0
0000007f956b6000     528      45       0       0  r-xp  /app/lib/libaudio.so.1.0.0
0000007f9573a000      64       0       0       0  ---p  /app/lib/libaudio.so.1.0.0
0000007f9574a000      28      28      28       0  r--p  /app/lib/libaudio.so.1.0.0
0000007f95751000       4       4       4       0  rw-p  /app/lib/libaudio.so.1.0.0
0000007f95752000     132       2       0       0  r-xp  /lib/ld-2.31.so
0000007f95773000      56      56      56       0  rw-p    [ anon ]
0000007f95781000       4       0       0       0  r--p  [vvar]
0000007f95782000       4       0       0       0  r-xp  [vdso]
0000007f95783000       4       4       4       0  r--p  /lib/ld-2.31.so
0000007f95784000       8       8       8       0  rw-p  /lib/ld-2.31.so
0000007fdcc23000     132      24      24       0  rw-p  [stack]
----------------  ------  ------  ------  ------
total		  383540   57800   51604       0
